,content,id,lat,location,lon,time,user,user_id
597,The warrant for May Town Meeting closes today at noon. Will the storm make for a shorter meeting? I doubt it,971701901841567744,,"Brookline, MA",,2018-03-08 10:59:21,cdory28167,26601984
598,Severe storm impacts in #Sudbury! @Sudbury_Police say numerous roads are closed and have downed wires. Including Rt… https://t.co/xbnN1PWMBF,971701684358574080,,"Boston, MA",,2018-03-08 10:58:29,OlessaStepanova,41384361
6,This storm came a week early. A work from home day next Thursday would've been fantastic,971807954122035200,,"Boston, MA",,2018-03-08 18:00:46,Fran_Brown1013,165185488
60,"On @NBC10Boston at noon: the latest on the heavy snow moving out, and what we know about the track of yet another s… https://t.co/b0raWDKGmI",971790225855930368,,"Boston, MA",,2018-03-08 16:50:19,MichaelPageWx,22547286
601,.@kellyannwx is wearing a #WonderWoman shirt in a snow storm and I've  never loved her more! AND it's #InternationalWomensDay Rock on!,971700574545694720,,"Boston, MA",,2018-03-08 10:54:04,KellenTV,2346974820
602,MassDOT: Winter Storm Through Thursday Morning https://t.co/H8L1VRj9KR,971700542853480448,,"Boston, MA",,2018-03-08 10:53:57,boston_informer,297957512
603,"WEATHER ALERT: Due to the snow storm, Meals on Wheels deliveries are cancelled today. SCES will open at 11 a.m. tod… https://t.co/S4XKxJ1XcW",971700126979952640,,"Somerville, MA",,2018-03-08 10:52:18,SCelders,2731601450
604,"Storm Team Update:
The Y is opening on time this morning with a limited schedule. Childcare will be open but... https://t.co/LrkcZ8EEG0",971700085552746496,,Malden MA,,2018-03-08 10:52:08,YMCAMalden,74776589
608,"During the height of the storm, PWD had 600 pieces of equipment clearing #BostonStreets. As snow will continue thro… https://t.co/52mVlRL0Dr",971697808385433600,,"Boston, MA",,2018-03-08 10:43:05,BostonPWD,755040350021050368
609,"Due to the ongoing storm and road conditions, Atrium will be closed today, Thursday, March 8. Have fun and stay safe!",971697508354265088,,"Watertown, MA",,2018-03-08 10:41:53,atriumschool,157451676
61,Beautiful post storm scenery in #PeabodyMA #Boston #northshore #snow #weather @MattNBCBoston @7News @WCVB… https://t.co/EMoYdnakS7,971790218109095936,,"Boston, MA",,2018-03-08 16:50:17,HappyGuest,20406952
610,"Emerson Alert:Due to yesterday's winter storm, the Boston campus will open today at 11AM.",971697471993901056,,"Boston, MA",,2018-03-08 10:41:45,EmersonCollege,17955507
612,#Now: We are live on the phone with Deputy General Manager Jeff Gonneville with the #MBTA. He's updating us on the… https://t.co/QQdyCzl0mu,971697157316206592,,"Boston, MA",,2018-03-08 10:40:30,deskon7,97300966
614,when u hate ya job so you call out when there’s a storm bc u know there’s gonna be hella call outs but u don’t give… https://t.co/okNtO2xdMj,971695867924271104,,"Boston, MA",,2018-03-08 10:35:22,paolayamal,3078192278
615,"Brimmer is closed today due to the snow storm. At noon, a decision will be made about the LS play. #snowday2018",971695334006099968,,"Chestnut Hill, MA",,2018-03-08 10:33:15,brimmerandmay,98753599
617,Stephen Colbert warns Trump of oncoming 'storm' https://t.co/V23vZQrqWp https://t.co/G8KBqNavSp,971694545086824448,,"Boston, MA",,2018-03-08 10:30:07,BrookeRecruiter,2966180375
62,"RT @cmck1984: If you’re in MA and without power from the storm right now like me, I found an old tweet by National Grid that had a still ac…",971790198781726720,,,,2018-03-08 16:50:13,davidhockey44,839562433383567360
620,"RT @RockFightFilms: 3"" on the ground and the https://t.co/CBt7Zd21Av just beginning https://t.co/8q8rfjwCI9",971692894225657856,,"Lisbon, Portugal",,2018-03-08 10:23:33,lmlmacedo,2319293683
626,"RT @bostonherald: Storm moves up East Coast dumping snow, knocking out power https://t.co/t20Nj4A577 https://t.co/81RdOPa8Co",971690915575328768,,"Georgia, USA",,2018-03-08 10:15:42,Anita30997593,950745835
627,"BHCC Alert: The College (all locations) will be closed for the morning Thursday, March 8, due to the winter storm.… https://t.co/Nn1tgxjIh4",971690902589706240,,"Boston, MA",,2018-03-08 10:15:38,BHCCBoston,1668703620
628,"Several school districts have issued closings and delays for Thursday. 
Find out if your school is on the list:… https://t.co/9bNZmEoDrb",971690493053632512,,"Boston, MA",,2018-03-08 10:14:01,7News,16558796
629,Regular service Thurs AM.   Service delays possible due to storm conditions,971690104036184064,,"Cambridge, MA",,2018-03-08 10:12:28,EZRide,50641153
63,"@kierablessing This may be the second nor'easter to hit the state in a week, but folks around here keep referencing… https://t.co/ASdZqEn08B",971789632424808448,,"Boston, MA",,2018-03-08 16:47:58,ZoeSMathews,874591669
630,JUST IN: @UMassLowell is closed today because of the storm #WBZ,971689348595929088,,"Boston, MA",,2018-03-08 10:09:28,svneely,344085689
633,"RT @wbznewsradio: The latest on #SchoolClosings and delays including #Boston and #Worcester.
https://t.co/2aX6lqJOUe",971688050207096832,,Massachusetts USA,,2018-03-08 10:04:18,dcd728,65877129
634,"Storm moves up East Coast dumping snow, knocking out power https://t.co/t20Nj4A577 https://t.co/81RdOPa8Co",971688020687671296,,"Boston, MA",,2018-03-08 10:04:11,bostonherald,2488541
635,"RT @wbznewsradio: More than 270 thousand customers without power; woman hit by snow plow outside Tufts; cancellations at Logan, Amtrak serv…",971687951074807808,,Massachusetts USA,,2018-03-08 10:03:55,dcd728,65877129
636,"Due to our current storm conditions, the Watertown Public Schools will be CLOSED today, Thursday, March 8.   

Be safe and stay warm!",971687821961519104,,"Watertown, MA",,2018-03-08 10:03:24,watertownschool,2202128251
637,"Mass. House plans to open at 11 a.m. Thursday, after a two-hour delay, due to storm. #mapoli",971687519355097088,,"Boston, MA",,2018-03-08 10:02:12,statehousenews,24958792
638,"Today's Paper: Documents heighten fears that recent storm surges are evidence of rising seas, records trace odd beh… https://t.co/JiEdETizYf",971687037362409472,,"Boston, MA",,2018-03-08 10:00:17,BostonGlobe,95431448
639,"More than 270 thousand customers without power; woman hit by snow plow outside Tufts; cancellations at Logan, Amtra… https://t.co/u0Gfq9Xb4s",971685258000322560,,"Boston, MA",,2018-03-08 09:53:13,VicWBZ,1488716288
64,Thanks to Doug Storm on WFHB's Interchange for the interview!,971789055691296768,,"Boston, MA",,2018-03-08 16:45:40,lindanathan,47356146
640,"More than 270 thousand customers without power; woman hit by snow plow outside Tufts; cancellations at Logan, Amtra… https://t.co/QzWjPITCcz",971685230468878336,,"Boston, MA",,2018-03-08 09:53:06,wbznewsradio,26513255
642,RT @7News: Join Storm Force coverage on 7News Today in New England for the latest updates on the nor'easter. https://t.co/EOeRhHeM0S,971683451345752064,,"Boston, MA",,2018-03-08 09:46:02,MyBostonNews,816120182817128448
643,@CatholicMe Yeah and unfortunately at the time we can’t see that but after the storm goes away and times passes I l… https://t.co/f4pJZ9xBw4,971682510458454016,,"Boston, MA",,2018-03-08 09:42:18,jmomahony,1071279096
644,Join Storm Force coverage on 7News Today in New England for the latest updates on the nor'easter. https://t.co/EOeRhHeM0S,971680643217285120,,"Boston, MA",,2018-03-08 09:34:52,7News,16558796
645,"More than 270,000 customers are without power right now and serious damage is being reported from the storm… https://t.co/AsZ9hRFB7r",971680300131549184,,"Boston, MA",,2018-03-08 09:33:31,svneely,344085689
646,Snow is still falling in parts of our area and there's coastal flooding on the South Shore @DanielleWBZ4 has the la… https://t.co/7KTPwpVQID,971679545429504000,,"Boston, MA",,2018-03-08 09:30:31,svneely,344085689
647,I’ve never flown during a snow storm 👀,971678669268770816,,making money,,2018-03-08 09:27:02,xoxohay,196786918
648,Quinn Dumps Over 2 Feet of Snow... https://t.co/BukTxcyloY,971678210332200960,,Watertown,,2018-03-08 09:25:12,RedLights4FF,912799952476233728
649,Winter Storm Warning issued March 08 at 3:40AM EST until March 08 at 7:00PM EST by NWS https://t.co/UZdvTDTvo0,971676412825427968,,"Boston, MA",,2018-03-08 09:18:04,MAEmergencyPrep,2291660443
65,RT @santosrideshare: Winter Storm 3.8.18 morning @UberManYouTube @Uber @UberFacts @MiamiHerald @nuriapiera @DiarioLibre @ListinDiario Esper…,971788705928286208,,"Oklahoma City, OK",,2018-03-08 16:44:17,UberManYouTube,2997189248
650,"The latest on #SchoolClosings and delays including #Boston and #Worcester.
https://t.co/2aX6lqJOUe",971676295087214592,,"Boston, MA",,2018-03-08 09:17:36,wbznewsradio,26513255
651,"The latest on #SchoolClosings and delays including #Boston and #Worcester.
https://t.co/XEdATiNe4c",971676264720486400,,"Boston, MA",,2018-03-08 09:17:29,VicWBZ,1488716288
652,"Boston News Winter Storm Quinn causes 2,373 flight cancellations https://t.co/Sxtyh4jBTw https://t.co/hyJUgqbuob",971675791317598208,,"Boston, MA",,2018-03-08 09:15:36,Boston_NC,213787415
653,Winter Storm Warning Continued  now to Thu 01:00 PM. WINTER STORM WARNING REMAINS IN EFFECT UNTIL 1 PM EST THIS AFTERNOON,971675187698692096,,"Medford, MA",,2018-03-08 09:13:12,WalnutHillWx,2561660994
655,RT @stylemepretty: The new shade of pink taking the bridesmaid world by storm? This lovely rose hue from @barijayfashions! #sponsored https…,971673687945596928,,Italia,,2018-03-08 09:07:14,studioegwedding,3357451215
657,#tests MR/XR for tomorrow. (Since storm delaying Gloucester Castle shoot) #thecamp #hyv https://t.co/TyVmAPpAgh,971671378649927680,,"Boston, MA",,2018-03-08 08:58:04,im2b,12834972
66,Residents have told my colleague @ZoeSMathews the damage is reminiscent of that left by the October wind storm that… https://t.co/TJGgAY4rt9,971788350863675392,,"Boston, MA",,2018-03-08 16:42:52,kierablessing,1705625120
660,That awkward moment when the guy the community loves to hate is actually right &amp; the community is a bunch of sheep… https://t.co/P0XH7jDxXW,971663198037389312,,"Boston, MA",,2018-03-08 08:25:33,spreadingFUD,955938707038760960
661,3am fire alarms are so much fun during a snow storm,971662752573022208,,"Boston, MA",,2018-03-08 08:23:47,JessProuty,354676935
665,A little snow in slo-mo to get us started this morning. Watch @NBC10Boston 4-7am for complete storm coverage.… https://t.co/hbFnwfNACC,971655591721619456,,"Boston, MA",,2018-03-08 07:55:20,JeffNBCBoston,192867657
675,"Temporary housing assistance for almost 10,000 displaced Puerto Ricans is scheduled to end March 20. Without financ… https://t.co/3RUuYHF7Lq",971646386629496832,,"Boston, MA",,2018-03-08 07:18:45,csmonitor,14857525
676,"@ioangruffudd Thank you, Ioan!  It was fun.  It's nice to see you so happy.  (I won't believe it's the coffee.)  No… https://t.co/xX6moxZiAB",971646113441898496,,"Boston, MA",,2018-03-08 07:17:40,CathyCarey311,2490867224
677,Why do I go grocery shopping the day a storm is coming so all my groceries go bad when the power goes out,971643953186471936,,"Boston, MA",,2018-03-08 07:09:05,howerdali,181947277
678,New England Snow Storm: https://t.co/GBT1vygUZi via @YouTube,971643181824729088,,"Boston, MA",,2018-03-08 07:06:01,stephay87,25644055
679,@KevSkarupaWMUR This storm was nuts!!,971641955783495680,,BOS,,2018-03-08 07:01:09,salsachick,16344952
680,@terryteachout Sounds like fun. Hope you &amp; Mrs. T weather the storm.,971641234853908480,,"Boston, MA",,2018-03-08 06:58:17,aargold24,3092410071
684,my power hasn’t gone off from a snow storm in years im gonna sue I was in the middle of s6 finale of SPN pls let me live,971636378843910144,,"Boston, MA",,2018-03-08 06:38:59,bravebelIo,832327131409551360
685,My WiFi just went out because of the storm meaning I can’t binge watch parks and rec anymore this is a travesty,971636313333157888,,"Boston, MA",,2018-03-08 06:38:43,AndreaGinsburg,294824340
686,"My mom just gave me the OK to skip class tomorrow because of the storm, so I think I will 😂",971634074979848192,,"Boston, MA",,2018-03-08 06:29:50,FarihaO_,279277143
689,I wish my power would turn back on... 😩 shitty ass snow storm man,971631981405638656,,"Boston, MA",,2018-03-08 06:21:31,GregStar420,2516878233
69,Large Tree Falls On Westboro Fire Truck During Storm https://t.co/xfmAz2qr37 https://t.co/UH1hqBTeEm,971787524707414016,,"Boston, MA",,2018-03-08 16:39:35,boston_informer,297957512
690,This storm is really really bad,971631769199013888,,"Boston, MA",,2018-03-08 06:20:40,thewolfeballlll,346498478
692,@Amadeusivan @SammyTheBoxer @PepperTheBoston @IzzyRubyNZ Evening BigMo! Snowing here❄️🌨 and I get a late bath ‘caus… https://t.co/CvinzUy7m8,971630528985292800,,"Boston, MA",,2018-03-08 06:15:44,ChihuaWanda,177247902
694,"No, I'm afraid the storm made it a lot colder than what your boots and jacket can handle. https://t.co/zKb3kkj8IG",971628846431768576,,"Boston, MA",,2018-03-08 06:09:03,IvoryCavalier,2959384099
697,RT @Hasher420: Medication before the Storm https://t.co/dCMTjFTJCT,971627401716346880,,Bronx nyc ,,2018-03-08 06:03:19,2ceewlf1,906536803603283968
699,Aisha set me up for death driving to Haverhill in that storm,971626454277554176,,"Malden, MA",,2018-03-08 05:59:33,Pieu_,54824439
70,#HarvardSailingClub on #MemorialDrive is sinking after springing a leak during the storm overnight. https://t.co/JZMk2NtR11,971787224248410112,,"Boston, MA",,2018-03-08 16:38:23,KimWBZ,534392656
701,Thanks again for watching the Stream. We had a lot of fun. Thanks ti @yaniibeezy  for showing up and all the hosts… https://t.co/5DUV7Rm7iU,971625875363041280,,"Boston, MA",,2018-03-08 05:57:15,Pro_Kesadia,2177471905
703,"@rnoyes No, furnace borked. Hoping power holds, it keeps flickering. Storm should pass in morning, can get someone here the. I think.",971624974573359104,,"Boston, MA",,2018-03-08 05:53:40,madamjujujive,218203596
704,Winter Storm Warning in Massachusetts https://t.co/QUwRCL2Xsf,971624841957859328,,,,2018-03-08 05:53:08,ChTrane,578250918
705,@AdagusTheGoat That’s what I’m hoping for! ☕️⚡️,971622706763444224,,"Boston, MA",,2018-03-08 05:44:39,storm_wx,2742986658
706,@SheSmileBig Can’t u see the storm outside 😂,971622705878503424,,"Boston, MA",,2018-03-08 05:44:39,Its_Tolu,359935882
709,Also the storm has finally hit in full force tonight- my electricity has been flickering for the past 10 minutes an… https://t.co/oi78o4xqtH,971617022198140928,,"Boston, MA",,2018-03-08 05:22:04,xSciFiCHiCKx,90339718
712,There’s something very meta about reading this during a slow moment of an overnight storm response shift https://t.co/SVGXR3Lk7V,971615912053870592,,"Boston, MA",,2018-03-08 05:17:39,karakara98,209105975
713,"Hi loves hope you're having a great week! Ready to be bundled up for the storm today, it's really coming down out t… https://t.co/8TQvQXa2vR",971614197305040896,,"Boston, MA",,2018-03-08 05:10:51,forking_good,833853656424382464
714,Self care night! Really wanting to start streaming earlier so I don't royally fuck up my sleep schedule again. I kn… https://t.co/8KwGycPcpQ,971613853162319872,,"Boston, MA",,2018-03-08 05:09:28,xSciFiCHiCKx,90339718
716,"Nor'easter clobbers Northeast delivering heavy snow, rain, wind from Pennsylvania to Maine - CBS News… https://t.co/xjaNnNyi7K",971613503197888512,,"Boston, MA",,2018-03-08 05:08:05,BrookeRecruiter,2966180375
717,@IvankaTrump @POTUS Swamp draining fast ! Storm is a brewin!,971613340983316480,,"Boston, MA",,2018-03-08 05:07:26,_gneec,1653541334
718,My lights keep flickering on for a fraction of a second because of this storm. It’s making it very hard to sleep and also IT’S TERRIFYING,971612925076082688,,"Cambridge, MA",,2018-03-08 05:05:47,uNcleargamer,2810279109
719,Greatful for amazing @Delta pilots that cut right through the storm to bring us home!,971612513128329216,,"Boston, MA",,2018-03-08 05:04:09,toudjarska,334376865
72,"Some people are scared of snakes, others are scared of spiders, and still others are scared of heights. Me? I'm pet… https://t.co/pvslGuHDNW",971786979456290816,,"Boston, MA",,2018-03-08 16:37:25,MarcHurBoston,4867619098
720,I love driving through an active storm with unplowed roads in my silly tiny corolla lol!,971612410736992256,,"Boston, MA",,2018-03-08 05:03:45,sammyc118,744229064
721,"RT @WelcomeToDot: Goodnight, everyone! May your power last throughout the storm.",971612367741243392,,"Boston, MA",,2018-03-08 05:03:34,BitchWithA_W,436942546
723,"3"" on the ground and the https://t.co/CBt7Zd21Av just beginning https://t.co/8q8rfjwCI9",971611770728210432,,"Boston, MA",,2018-03-08 05:01:12,RockFightFilms,921476971330244608
724,this is worst storm ever! HEAVY HEAVY snow - shoveling cement would be easier #noreaster #NorEaster2018 #Boston it'… https://t.co/ozHiGY9ZWy,971610607857356800,,"Boston, MA",,2018-03-08 04:56:35,christinajames3,208275029
725,"Goodnight, everyone! May your power last throughout the storm.",971610421391187968,,"Boston, MA",,2018-03-08 04:55:50,WelcomeToDot,1584749179
726,The latest on the #Boston snow storm from the North Shore ❄️❄️❄️ #NorEaster2018 https://t.co/d6XBNPenHk,971610328554508288,,"Boston, MA",,2018-03-08 04:55:28,coadytalks,947570486602551296
727,Reminder —&gt; the winter snow storm will continue overnight meaning there may be travel impacts for the Thursday morn… https://t.co/DTvEYwQJ5t,971609303609159680,,"Boston, MA",,2018-03-08 04:51:24,pmarvin123,2516570035
728,"About almost 5,000 people in Tewskbury have no power UNREAL!!!

This storm is packing a punch",971609157110456320,,"Boston, MA",,2018-03-08 04:50:49,nickersonjoshua,299973474
734,Every Winter storm should be treated like an Electrical storm! 1989,971607432786046976,,"Chelsea, MA",,2018-03-08 04:43:58,StevenLeeCochr2,835701839236587520
736,Guess I'm in the cheap seat with obstructed view of the storm now. https://t.co/ZOHsSQwNDx,971607167110471680,,"Boston, MA",,2018-03-08 04:42:54,chipsy231,222552743
737,Winter snow storm in March allows me to check my to-do list: driving in a snow storm. Average… https://t.co/ZeXhiD4RIL,971606839010955264,,"Boston, MA",,2018-03-08 04:41:36,cyeon89,47569506
739,Snow falling off the roof followed immediately by rumbling and beeping plow trucks....this storm better not wake up my baby!,971606254421409792,,"Boston, MA",,2018-03-08 04:39:17,alicemanfrida,1217142326
740,"MEMA:  57,414 without electricity from latest storm.",971606207210426368,,"Boston, MA",,2018-03-08 04:39:06,wbznewsradio,26513255
743,Aaaaaaaand there goes the WiFi because of the fucking storm. Cool cool.,971604926181896192,,"Boston, MA",,2018-03-08 04:34:00,the_moviebob,264050862
744,Police storm private home in Baton Rouge and tackle protesters - Business Insider https://t.co/w1Fti9iIXT,971604229180686336,,"Boston, MA",,2018-03-08 04:31:14,CopGear1,872539550245060608
747,This snow storm keeping me up🙄,971603889983193088,,"Boston, MA",,2018-03-08 04:29:53,glowwestt,836101608295510016
75,RT @BostonGlobe: A 2-month-old sickly gray seal pup was found washed up on a New Hampshire road Monday morning following the Friday’s nor’e…,971786685431336960,,"Winchester, MA",,2018-03-08 16:36:15,wwwadventures,21162452
751,When your sent out to get last minute items for the storm and decide to do some #ToySpotting and you come across yo… https://t.co/TgjxgxvSSD,971603399883051008,,"Boston, MA",,2018-03-08 04:27:56,therealmrdude,216675965
752,RT @lizzyguyton: Live from the @MassEMA bunker — @MassGovernor &amp; @MassLtGov meet w utilities/@RedCross on recovery efforts for shoreline an…,971603246765760512,,"Boston, MA",,2018-03-08 04:27:20,tinlin_tom,2610144035
755,"I can't tell if the storm is causing intermittent power loss or if I'm just having intermittent vision blackouts.

#JustHeartProblems",971602907119407104,,"Boston, MA",,2018-03-08 04:25:59,TheAmyzonian,4113137997
757,"#BPDStormAdvisory: Echoing what Mayor @marty_walsh said, the men and women of @bostonpolice are on patrol protectin… https://t.co/qHhIxY0y5D",971602757336666112,,"Boston, MA",,2018-03-08 04:25:23,bostonpolice,19185333
759,I have never lived in a place that genuinely does not care about it’s residents. It’s  been snowing since 11am a st… https://t.co/KW99QMhRpF,971602420450103296,,"Boston, MA",,2018-03-08 04:24:03,lexxielo0,772335866
76,"RT @MGPoetry: #poet #poets #sedserio

What am I?
But a wounded storm
Slow, cold winds of apathy
Yet, I boast in having the heart of an eagl…",971786652292182016,,Soho of Canada ,,2018-03-08 16:36:07,LauraKerrArt,877272406775263232
760,Snow storm my ass,971602147589619712,,"Boston, MA",,2018-03-08 04:22:58,DAP_LeMaestro,325610917
762,"#BPDStormAlert: As you see by the snow sticking to the side of one of our cruisers, the white stuff’s coming down a… https://t.co/4nGdG6kdlF",971601157717221376,,"Boston, MA",,2018-03-08 04:19:02,bostonpolice,19185333
764,"@MadPhud22 Be sure to steal it. I need to sleep, clinic in the morning, storm probably means I should wake up a lit… https://t.co/r06mKAXDLD",971600557692674048,,"Boston, MA",,2018-03-08 04:16:39,doctorORbust,97605716
765,@MetMikeWCVB Lots of people canceled schedules today based on incorrect snow predictions made *last night*. Trying… https://t.co/OE5BTpEc3o,971600405896552448,,"Boston, MA",,2018-03-08 04:16:02,bostonsocks,2175043030
767,"Nor’Easter Will Bring Heavy Snow, Power Outages And New Flooding https://t.co/9hpCTOUTVZ #boston https://t.co/nyUZOa7f7h",971599408012738560,,"Boston, MA",,2018-03-08 04:12:04,bostonnewsnow,59280847
768,You know how you can tell these females ain’t shit. They at a Romeo Santos concert during a snow storm but would ca… https://t.co/MVzbeSrcVH,971599315549507584,,"Boston, MA",,2018-03-08 04:11:42,6sneaker1head7,2858055364
769,It’s 11:10 and none of the nurses or CNAs are here yet. I understand it’s a storm and the roads are bad but that’s… https://t.co/g1r4Gxe5W0,971599094048329728,,"Boston, MA",,2018-03-08 04:10:50,BabyyBlondeGirl,1083703734
77,Join us tonight at @TonyCsFenway Best cure for post storm cabin fever is Carolina basketball and @Hes_Not_Here… https://t.co/lR0YdVoI6O,971786587590811648,,"Boston, MA",,2018-03-08 16:35:52,BostonTahHeels,3107069137
770,"@storm_wx Idk how ppl can drink that much caffeine and not turn into The Flash xD

Good luck though, you got this 👍",971598846210998272,,"Boston, MA",,2018-03-08 04:09:51,AdagusTheGoat,844031872413974528
774,at least the storm let me finish catfish first.,971598377979928576,,"Boston, MA",,2018-03-08 04:07:59,katrieirving,4787402233
775,RT @CaufieldBA: Nor’easter left path of destruction up and down coast https://t.co/cWTPafF2bd,971597099975442432,,"Blacksburg, VA",,2018-03-08 04:02:54,VTCoastal,3244703463
778,@Ashleyy_Fariass I’m agreeing with you! I wanted to pull over and wait out the storm til I realized it wouldn’t be over til 3am 😅,971596662383792128,,"Boston, MA",,2018-03-08 04:01:10,DrGrantPhD,1620783686
780,"@clamberton7 Since you put out a call for a report, I've consulted the official @TitosVodka Storm Tracker here in B… https://t.co/kzOkHrbbxT",971596307948298240,,"Boston, MA",,2018-03-08 03:59:45,binnall,41896241
782,"RT @SolsticeMFA: We told you this book by faculty member @reneewauthor was taking the world by storm...CONGRATS, Renee! https://t.co/FoycEM…",971596035712782336,,United States,,2018-03-08 03:58:40,chayab77,872013982760042496
783,@AeryKitty Thanks Aery! ❤️,971595788060102656,,"Boston, MA",,2018-03-08 03:57:41,storm_wx,2742986658
785,"We told you this book by faculty member @reneewauthor was taking the world by storm...CONGRATS, Renee! https://t.co/FoycEMyLbg",971595524955615232,,"Chestnut Hill, MA",,2018-03-08 03:56:39,SolsticeMFA,1686531660
789,"Mom: Do you have anything for me to read?

*hands over*
Bright We Burn
Dark Descent of Elizabeth Frankenstien
Conta… https://t.co/GDUuqWEqJ8",971594824011968512,,"Boston, MA",,2018-03-08 03:53:52,miss_melissalee,2822027488
79,New Englanders driving in the 1st snowstorm of the year vs New Englanders driving in the 17th storm of the year https://t.co/GcyAijlJgY,971786337442516992,,"Boston, MA",,2018-03-08 16:34:52,RyanInBos,2173955687
790,"@SenWarren century is done through the servers &amp; database helplessly victimizing citizens. There's a snow storm, &amp;… https://t.co/gk2BnHDWEl",971594475616260096,,"Boston, MA",,2018-03-08 03:52:28,Irene_Imanil9,215190229
791,@tangotiger It depends on the specific storm. Even today the weatherman were saying there was a huge amount of unce… https://t.co/Seta4fiKww,971594067829288960,,"Brookline, MA",,2018-03-08 03:50:51,kenberman,47696359
792,Not the only time rains saved the #USA. It saved Daniel Boone at Boonseboro by putting out the fires set by Blackfi… https://t.co/wfHcmy3iM1,971594042629816320,,"Boston, MA",,2018-03-08 03:50:45,GiovanniAlabiso,425978015
793,First power outages of this storm and updates on Mansfield https://t.co/mGMHmkKETp,971593921276141568,,"Boston, MA",,2018-03-08 03:50:16,ablinn1,2826791611
795,Keolis Boston and @MBTA storm teams clearing platforms in West Concord to stay ahead of fast-falling wet snow.… https://t.co/HSinsRTrzB,971593754502189056,,"Boston, MA",,2018-03-08 03:49:37,KeolisBoston,702964994007105536
797,Huge waves washed ashore in Scituate today as another winter storm bore down on Massachusetts.… https://t.co/ZO7gqwS49K,971592998411743232,,"Boston, MA",,2018-03-08 03:46:36,Boston_CP,70291924
8,RT @NECN: Here are the latest snowfall totals around New England https://t.co/qBNMKKfi8Q https://t.co/p6I7ejrJj8,971805896325173248,,"Washington, DC",,2018-03-08 17:52:35,delerium69,14563169
80,LIVE VIDEO UPDATE...from WBZ weather office with @PamelaWBZ4 and Me...will this storm ever end?  What about the NEX… https://t.co/PK2y1ep8yu,971785451530047488,,"Boston, MA",,2018-03-08 16:31:21,TerryWBZ,48377323
802,"Someone hold me down with their Netflix n just boot me off after this storm hits, it’s hard out here.",971592443933155328,,"Boston, MA",,2018-03-08 03:44:24,SugeBodega,431214868
808,It’s a triple espresso kind of shift tonight 😴,971591925919776768,,"Boston, MA",,2018-03-08 03:42:21,storm_wx,2742986658
809,Yes!! My first actual snow storm this winter!!! — feeling elated,971591818331684864,,"Boston, MA",,2018-03-08 03:41:55,StephenJBrodeur,30594556
81,Winter storm warning in effect; state workers told to stay home https://t.co/uBORwL260u,971785062566985728,,"Boston, MA",,2018-03-08 16:29:48,BosBizJournal,16684965
810,When your daughter convinces you to go to Target at 10:00 pm in the middle of a snow storm.....,971591566564515840,,,,2018-03-08 03:40:55,phyllisadixon,2746989736
817,"In #Foxboro ... light , steady, wet snow falling. But no destructive high wind so far. Folks left in the dark last… https://t.co/2mz6524LL5",971590533733912576,,"Boston, MA",,2018-03-08 03:36:49,JorgeWCVB,52052213
818,"RT @TheKimLundgren: ""Today's storm will be tomorrow's high tide."" New report finds that flooding like we saw during the East Coast storm la…",971590375289901056,,"Charlottesville, VA",,2018-03-08 03:36:11,anniesuttle,62556071
819,Winter storm ❄️☃️❄️⛄️ #BOSTON #SNOWMAGGEDON #Quinn https://t.co/ojLovEP6Ah,971590365080948736,,"Boston, MA",,2018-03-08 03:36:08,Dtrain0444,1520924318
82,@IndulgeIndiaFT are you guys braving the storm today?,971784959043227648,,"Somerville, MA",,2018-03-08 16:29:23,jatoui4114,590396428
820,"Took kayda out in this storm and she was loving it, and I was freezing",971590342515544064,,"Boston, MA",,2018-03-08 03:36:03,TicseTeaches,237094281
821,Was tempted to stay in a hotel tonight instead of commuting home from work &amp; commuting back to work early in the mo… https://t.co/lDsNO10O6s,971590307350568960,,"Boston, MA",,2018-03-08 03:35:55,OffSeids,217240676
827,"There’s snow outside and it is still rainy too... ish. Right on the edge. Tonight is about total rest, relaxation a… https://t.co/flaF7kyp3Y",971589735834640384,,"Boston, MA",,2018-03-08 03:33:38,SassyOutwater,19336003
83,Large Tree Falls On Westboro Fire Truck During Storm. https://t.co/pvvs6CKRHh https://t.co/rh9Z6pYtEx,971784848854650880,,"Boston, MA",,2018-03-08 16:28:57,wbz,16334139
830,Our #SouthEnd streets are always in great hands thanks to @BostonPWD + @BostonBTD! Help them help us — drive carefu… https://t.co/5kCUdthNJc,971589461577535488,,"Boston, MA",,2018-03-08 03:32:33,SEBVONS,2396770158
831,Central Massachusetts expected to see most snow from Wednesday's storm https://t.co/34NBwoUhnV #7News,971589457571991552,,"Boston, MA",,2018-03-08 03:32:32,7News,16558796
832,This storm is so gd worthless to me bc work isn’t going to be canceled bc of it,971589409593274368,,"Boston, MA",,2018-03-08 03:32:21,lilmelodramxtic,3346289236
835,Huge waves washed ashore in Scituate today as another winter storm bore down on Massachusetts.… https://t.co/Ff6c7Qj96I,971589014963843072,,"Boston, MA",,2018-03-08 03:30:47,BostonGlobe,95431448
838,Remember when meteorologist said Boston will only see a coating to 3 inches? From what I’m seeing this storm is gon… https://t.co/Pzh1ZLdgC0,971588616622309376,,"Boston, MA",,2018-03-08 03:29:12,YaBugginMeng,340592113
839,Lmfao my plug is too real. Dropping off that work in this crazy ass ice storm 😭 https://t.co/mAzeEwy8da,971588581239255040,,Assachusetts. ,,2018-03-08 03:29:03,MannieeGeee,197223039
